# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 13 14:59:50 2013
#
#rowid	kepid	kepoi_name	koi_pdisposition	koi_disposition	koi_period	koi_time0bk	koi_depth	koi_duration	koi_ingress	koi_impact	koi_incl	koi_sma	koi_eccen	koi_longp	koi_dor	koi_ror	koi_prad	koi_teq	koi_steff	koi_slogg	koi_srad	koi_smet	koi_smass	koi_sage	koi_vet_stat
2996	8017703	K00518.03	CANDIDATE	CANDIDATE	247.35030000	364.1612000	1357	8.9238		0.3400	89.95	0.652	0		207.000000	0.03330	2.22	195.0	4565.00	4.650	0.6100			0.0000	Active
2997	8022244	K00519.01	CANDIDATE	CANDIDATE	11.90362000	178.3399000	640	4.2566		0.5500	88.24	0.104	0		18.500000	0.02390	2.50	802.0	6029.00	4.500	0.9500			0.4000	Active
2998	2571238	K00084.01	CANDIDATE	CONFIRMED	9.28700900	135.9920000	696	3.5406		0.8140	86.52	0.084	0		12.600000	0.02709	2.53	781.0	5541.00	4.530	0.8570			4.0000	Active
2999	8022244	K00519.02	CANDIDATE	CANDIDATE	34.03544000	134.4231000	729	6.7485		0.3400	89.38	0.209	0		37.000000	0.02482	2.60	566.0	6029.00	4.500	0.9500			0.4000	Active
3000	8037145	K00520.01	CANDIDATE	CANDIDATE	12.76008200	170.3027000	817	3.5550		0.6600	88.24	0.098	0		21.500000	0.02760	2.40	645.0	5166.00	4.530	0.7900			13.7000	Active
3001	8037145	K00520.02	CANDIDATE	CANDIDATE	5.43304300	138.3736000	274	2.4300		0.7300	86.52	0.055	0		12.200000	0.01640	1.40	861.0	5166.00	4.530	0.7900			13.7000	Active
3002	6186964	K02839.01	CANDIDATE	CANDIDATE	2.16456000	131.8339000	509	1.3842		0.0245	89.95	0.027	0		12.960000	0.02390	1.64	855.0	4025.00	4.580	0.6300				Active
3003	6467363	K02840.01	CANDIDATE	CANDIDATE	3.67928400	134.9976000	80	3.7434		0.8600	77.35	0.045	0		4.000000	0.01210	1.22	1148.0	5733.00	4.470	0.9300			5.7000	Active
3004	6467363	K02840.02	CANDIDATE	CANDIDATE	7.44620000	137.3547000	85	3.3088		0.9100	83.08	0.073	0		7.500000	0.01030	1.04	901.0	5733.00	4.470	0.9300			5.7000	Active
3005	8758204	K02841.01	FALSE POSITIVE	FALSE POSITIVE	159.39090000	226.9650000	1017	6.6762		0.7700	89.38	0.547	0		125.000000	0.03200	2.70	279.0	5365.00	4.610	0.7600			0.9000	Active
3006	8733898	K02842.01	CANDIDATE	CANDIDATE	1.56529700	132.9520000	2525	0.9713		1.2000	80.21	0.022	0		6.900000	0.27000	28.00	1015.0	3553.00	4.250	0.9200				Active
3007	8733898	K02842.02	CANDIDATE	CANDIDATE	5.14908000	133.3030000	2628	1.3916		1.2100	83.08	0.048	0		10.400000	0.27000	27.00	687.0	3553.00	4.250	0.9200				Active
3008	4858610	K02844.01	FALSE POSITIVE	FALSE POSITIVE	2.72278000	131.9299000	154	2.5461		0.0907	89.38	0.036	0		9.320000	0.01771	1.60	1129.0	5372.00	4.530	0.8200			8.2000	Active
3009	10591855	K02845.01	CANDIDATE	CANDIDATE	1.57406000	131.8716000	233	1.6860		0.1089	89.38	0.022	0		9.944000	0.02200	1.28	895.0	4121.00	4.730	0.5330			13.9000	Active
3010	4832175	K02846.01	FALSE POSITIVE	FALSE POSITIVE	0.94777000	132.3661100	217	1.7014		0.0307	89.38	0.016	0		4.280000	0.01874	1.29	1187.0	4292.00	4.640	0.6300				Active
3011	7749773	K02848.01	CANDIDATE	CANDIDATE	13.78480000	144.9220000	80	11.6523		0.4000	87.09	0.115	0		8.500000	0.00630	1.21	994.0	5770.00	3.970	1.7500			7.8000	Active
3012	9451706	K00271.03	CANDIDATE	CANDIDATE	14.43593100	141.5109000	97	3.4262		0.8420	87.09	0.126	0		18.000000	0.01017	1.41	865.0	6169.00	4.330	1.2700			1.3800	Active
3013	10064256	K02849.01	CANDIDATE	CANDIDATE	5.95963200	135.0066000	134	2.9592		0.5800	87.66	0.060	0		13.000000	0.01290	1.09	841.0	5299.00	4.570	0.7800			6.1000	Active
3014	4075015	K02850.01	FALSE POSITIVE	FALSE POSITIVE	1.11429570	131.7585000	179	2.2167		0.7900	71.62	0.021	0		2.500000	0.02090	1.97	1633.0	5770.00	4.550	0.8600			0.5000	Active
3015	5695396	K00283.01	FALSE POSITIVE	FALSE POSITIVE	16.09194100	170.5985400	445	2.9258		0.7800	88.24	0.126	0		28.000000	0.02135	2.41	719.0	5687.00	4.420	1.0340			5.3000	Active
3016	5217891	K03036.01	FALSE POSITIVE	FALSE POSITIVE	161.24140000	189.1850000	769	17.0333		0.0280	89.95	0.558	0		75.000000	0.02530	2.18	288.0	5482.00	4.590	0.7900			0.6000	Active
3017	6593150	K03037.01	CANDIDATE	CANDIDATE	5.46550300	133.5848000	233	3.0080		0.6800	85.94	0.059	0		10.400000	0.01850	1.66	920.0	5595.00	4.580	0.8200			0.6000	Active
3018	8051946	K03038.01	CANDIDATE	CANDIDATE	1.49517100	132.6531000	55	3.1031		0.0400	89.38	0.025	0		3.700000	0.00850	1.08	1709.0	5692.00	4.260	1.1600			12.2000	Active
3019	5445681	K03039.01	CANDIDATE	CANDIDATE	20.34803000	142.8040000	102	6.8768		0.8700	85.37	0.146	0		11.200000	0.01210	1.37	700.0	5963.00	4.410	1.0300			4.8000	Active
3020	6357290	K03040.01	CANDIDATE	CANDIDATE	4.80998100	133.0041000	280	1.9181		0.7700	87.09	0.055	0		14.000000	0.02130	1.35	824.0	5751.00	4.900	0.5800				Active
3021	4072955	K03041.01	CANDIDATE	CANDIDATE	5.08291300	134.0008000	139	2.6525		0.8600	83.65	0.060	0		7.900000	0.01410	1.70	1189.0	6220.00	4.370	1.1300			2.7000	Active
3022	8695311	K03042.01	CANDIDATE	CANDIDATE	31.02570000	158.5648000	371	5.7831		0.0550	89.95	0.197	0		41.400000	0.01710	1.80	592.0	6078.00	4.500	0.9600			0.3000	Active
3023	9834731	K03043.01	CANDIDATE	CANDIDATE	3.08946600	134.2031000	96	2.4914		0.0400	89.95	0.042	0		9.300000	0.01090	1.10	1236.0	5976.00	4.520	0.9200			0.3000	Active
3024	5092266	K03045.01	CANDIDATE	CANDIDATE	44.86860000	141.1200000	652	3.8003		0.6900	89.38	0.251	0		68.700000	0.02480	2.20	469.0	5878.00	4.630	0.8200				Active
3025	9301506	K03047.01	FALSE POSITIVE	FALSE POSITIVE	0.60522000	131.7547700	203	1.0059		0.4246	85.94	0.013	0		5.741400	0.02900	2.60	1721.0	4901.00	4.550	0.8200				Active
3026	5695396	K00283.02	CANDIDATE	CANDIDATE	25.51704000	154.4205000	68	5.0204		0.2700	89.38	0.171	0		38.000000	0.00747	0.84	617.0	5687.00	4.420	1.0340			5.3000	Active
3027	12404954	K00361.01	CANDIDATE	CANDIDATE	3.24758300	171.2737000	194	2.5716		0.7800	83.08	0.043	0		6.300000	0.01415	1.53	1211.0	5723.00	4.460	0.9900			3.0000	Active
3028	1571511	K00362.01	FALSE POSITIVE	FALSE POSITIVE	14.02245190	177.5945520	20256	8.0503		0.0000	89.95	0.115	0		15.043000	0.12943	14.70	802.0	6054.00	4.420	1.0400			3.3000	Active
3029	2438070	K00363.01	FALSE POSITIVE	FALSE POSITIVE	2.44294010	171.0973500	899	2.9491		0.0250	89.95	0.034	0		6.630000	0.02704	4.20	1588.0	5597.00	4.100	1.4100			13.2000	Active
3030	11623629	K00365.01	CANDIDATE	CANDIDATE	81.73747000	211.6787000	650	6.7755		0.5700	89.38	0.349	0		79.000000	0.02408	2.29	380.0	5451.00	4.490	0.8700			9.6000	Active
3031	3545478	K00366.01	CANDIDATE	CANDIDATE	75.11201900	207.7138700	3786	4.9528		0.8490	89.38	0.379	0		74.400000	0.06394	10.60	548.0	6207.00	4.180	1.5200			2.6000	Active
3032	4815520	K00367.01	CANDIDATE	CANDIDATE	31.57868000	177.2052800	2152	2.1223		0.1400	89.95	0.194	0		117.000000	0.04200	4.98	581.0	5569.00	4.360	1.0900			8.7000	Active
3033	6603043	K00368.01	CANDIDATE	CANDIDATE	110.32160500	197.3644800	7287	13.3200		0.7224	89.38	0.576	0		51.190000	0.08453	18.90	771.0	9257.00	4.130	2.0500			0.5140	Active
3034	7175184	K00369.01	CANDIDATE	CANDIDATE	5.88522100	174.4259000	124	1.8948		0.7000	87.66	0.067	0		17.200000	0.01090	1.33	1148.0	6377.00	4.410	1.1160			0.9400	Active
3035	7175184	K00369.02	CANDIDATE	CANDIDATE	10.10464800	135.5572000	115	2.3978		0.6600	88.24	0.096	0		25.000000	0.01037	1.26	959.0	6377.00	4.410	1.1160			0.9400	Active
3036	8494142	K00370.01	CANDIDATE	CANDIDATE	42.88255000	203.6467000	406	9.8983		0.7420	88.24	0.261	0		23.170000	0.01998	4.32	732.0	6022.00	3.950	1.9800			4.2100	Active
3037	11554435	K00063.01	CANDIDATE	CANDIDATE	9.43415770	177.8423100	4049	2.7726		0.3200	89.38	0.089	0		26.300000	0.05820	6.31	843.0	5721.00	4.470	0.9930			1.4000	Active
3038	8494142	K00370.02	CANDIDATE	CANDIDATE	22.95036000	151.5320000	123	4.7683		0.9230	86.52	0.172	0		15.270000	0.01227	2.65	902.0	6022.00	3.950	1.9800			4.2100	Active
3039	5652983	K00371.01	CANDIDATE	CANDIDATE	498.39280000	244.0803000	1604	6.7907		1.2600	89.38	1.361	0		186.000000	0.30000	84.00	316.0	5215.00	3.750	2.5800			4.0000	Active
3040	6471021	K00372.01	CANDIDATE	CANDIDATE	125.63064000	253.3395800	7787	9.0432		0.0000	89.95	0.500	0		114.700000	0.08045	8.52	361.0	5872.00	4.487	0.9700			0.9100	Active
3041	7364176	K00373.01	CANDIDATE	CANDIDATE	135.18980000	190.9293000	651	8.9261		0.7600	89.38	0.487	0		80.000000	0.02543	2.52	344.0	5714.00	4.450	0.9090			10.4000	Active
3042	8037145	K00520.03	FALSE POSITIVE	FALSE POSITIVE	25.75101000	136.4610000	784	2.8550		0.9030	88.24	0.156	0		34.000000	0.03150	2.70	511.0	5166.00	4.530	0.7900			13.7000	Active
3043	8162789	K00521.01	CANDIDATE	CANDIDATE	10.16095600	172.0021000	1122	3.0487		0.3800	89.38	0.094	0		24.000000	0.03100	3.70	868.0	5767.00	4.390	1.0900				Active
3044	8265218	K00522.01	FALSE POSITIVE	FALSE POSITIVE	12.82994000	169.9440000	1173	3.0188		0.8200	87.66	0.108	0		21.000000	0.03510	3.50	750.0	5894.00	4.530	0.9000			0.3000	Active
3045	8806123	K00523.01	CANDIDATE	CANDIDATE	49.41243000	198.2316000	3183	5.2462		0.8920	88.81	0.271	0		41.300000	0.06091	7.10	542.0	6197.00	4.420	1.0700			1.8000	Active
3046	8806123	K00523.02	CANDIDATE	CANDIDATE	36.85478000	138.9239000	708	7.5310		0.4740	89.38	0.223	0		34.000000	0.02499	2.90	598.0	6197.00	4.420	1.0700			1.8000	Active
3047	8934495	K00524.01	CANDIDATE	CANDIDATE	4.59239200	172.0043100	966	2.3795		0.1600	89.38	0.051	0		15.000000	0.02780	2.28	899.0	5321.00	4.620	0.7500			0.7000	Active
3048	9119458	K00525.01	CANDIDATE	CANDIDATE	11.53183700	173.6833000	1194	2.2417		0.9460	87.09	0.097	0		17.000000	0.04060	5.00	865.0	5736.00	4.290	1.1400			11.0000	Active
3049	5866724	K00085.01	CANDIDATE	CANDIDATE	5.85993300	132.0395200	324	4.1078		0.7730	83.65	0.068	0		7.270000	0.01804	2.36	1142.0	6172.00	4.360	1.1970			1.6500	Active
3050	9157634	K00526.01	CANDIDATE	CANDIDATE	2.10471420	171.0442200	923	1.8507		0.8000	81.93	0.031	0		5.700000	0.03110	2.70	1240.0	5526.00	4.580	0.8000			0.8000	Active
3051	9636569	K00527.01	FALSE POSITIVE	FALSE POSITIVE	10.63623000	171.6945900	333	4.1452		0.0035	89.95	0.095	0		20.140000	0.01750	1.72	801.0	5897.00	4.530	0.9000			0.4000	Active
3052	9941859	K00528.01	CANDIDATE	CANDIDATE	9.57671500	176.6811000	716	3.3828		0.4800	88.81	0.085	0		19.500000	0.02490	2.90	880.0	5674.00	4.340	1.0500			11.3000	Active
3053	9941859	K00528.02	CANDIDATE	CANDIDATE	96.67200000	140.1926000	999	5.9842		0.7200	89.38	0.397	0		91.000000	0.03110	3.60	407.0	5674.00	4.340	1.0500			11.3000	Active
3054	9941859	K00528.03	CANDIDATE	CANDIDATE	20.55280000	145.0280000	736	2.4541		0.9000	88.24	0.141	0		33.000000	0.02960	3.40	683.0	5674.00	4.340	1.0500			11.3000	Active
3055	10068030	K00529.01	FALSE POSITIVE	FALSE POSITIVE	2.02312800	170.5119000	1052	1.2153		0.5700	87.09	0.030	0		10.800000	0.03100	2.80	1276.0	5576.00	4.580	0.8100			0.5000	Active
3056	6697605	K02851.01	CANDIDATE	CANDIDATE	3.42070000	132.2930000	305	1.7334		0.0105	89.95	0.044	0		15.900000	0.01595	1.65	1083.0	5285.00	4.480	0.9500				Active
3057	6697605	K02851.02	CANDIDATE	CANDIDATE	1.23934800	131.8531000	128	1.5768		0.5200	84.22	0.023	0		5.300000	0.01060	1.10	1498.0	5285.00	4.480	0.9500				Active
3058	6294819	K02852.01	CANDIDATE	CANDIDATE	0.67565000	131.6847000	194	2.0116		0.1118	88.24	0.015	0		3.562000	0.02332	2.31	1961.0	5718.00	4.540	0.9100				Active
3059	12602314	K02853.01	CANDIDATE	CANDIDATE	1.40703000	131.6081000	173	1.3708		0.0781	89.38	0.022	0		9.813000	0.01925	1.61	1330.0	5113.00	4.550	0.7700			13.8000	Active
3060	5513866	K02854.01	FALSE POSITIVE	FALSE POSITIVE	0.75510120	131.8120000	204	3.2814		0.7900	47.56	0.016	0		1.180000	0.01580	1.73	2065.0	5897.00	4.426	1.0080				Active
3061	4547603	K02855.01	CANDIDATE	CANDIDATE	1.40076550	132.0186000	143	1.1323		0.0400	89.95	0.023	0		10.200000	0.01300	1.11	1402.0	5442.00	4.590	0.7800			1.3000	Active
3062	5688910	K02856.01	CANDIDATE	CANDIDATE	25.87430000	143.2710000	732	5.6521		0.4600	89.38	0.171	0		32.000000	0.02500	2.90	660.0	5987.00	4.380	1.0700			5.3000	Active
3063	6345732	K02857.01	CANDIDATE	CANDIDATE	20.26439000	135.2746000	165	4.7552		0.8600	87.09	0.150	0		17.200000	0.01460	1.93	781.0	6234.00	4.320	1.2100			3.5300	Active
3064	5716763	K00272.01	FALSE POSITIVE	FALSE POSITIVE	1.28132087	169.6665700	491	0.8837		0.9600	75.63	0.023	0		3.830000	0.02918	3.00	1672.0	5975.00	4.520	0.9300			0.3000	Active
3065	6345732	K02857.02	CANDIDATE	CANDIDATE	7.44123000	137.7551000	86	4.6006		0.3300	88.24	0.077	0		11.800000	0.00840	1.11	1090.0	6234.00	4.320	1.2100			3.5300	Active
3066	10397751	K02859.01	CANDIDATE	CANDIDATE	3.44621900	132.2274000	82	2.1109		0.8800	81.36	0.042	0		6.000000	0.01320	1.27	1105.0	5464.00	4.470	0.8800			10.5000	Active
3067	10397751	K02859.02	CANDIDATE	CANDIDATE	2.00539600	133.2442000	59	1.6872		0.6500	84.80	0.029	0		7.000000	0.00740	0.72	1330.0	5464.00	4.470	0.8800			10.5000	Active
3068	10397751	K02859.03	CANDIDATE	CANDIDATE	4.28881400	132.3824000	67	2.7042		0.4300	87.66	0.049	0		10.500000	0.00750	0.72	1023.0	5464.00	4.470	0.8800			10.5000	Active
3069	9714550	K03048.01	CANDIDATE	CANDIDATE	4.73292500	131.5776000	156	1.6531		0.4100	88.81	0.054	0		20.100000	0.01410	1.25	962.0	5604.00	4.580	0.8200			0.5000	Active
3070	6263593	K03049.01	CANDIDATE	CANDIDATE	22.47690000	136.8170000	468	3.8191		0.0090	89.95	0.138	0		48.800000	0.02000	1.34	435.0	4672.00	4.700	0.6150			1.8000	Active
3071	5475042	K03050.01	CANDIDATE	CANDIDATE	1.24261290	131.8916000	141	2.0599		0.0300	89.38	0.022	0		4.700000	0.01320	1.14	1450.0	5485.00	4.590	0.7900			0.5000	Active
3072	9959492	K03051.01	CANDIDATE	CANDIDATE	11.68200000	134.8450000	249	2.2158		0.0204	89.95	0.103	0		44.700000	0.01600	1.73	836.0	6125.00	4.480	0.9900			0.4000	Active
3073	8827575	K03052.01	CANDIDATE	CANDIDATE	10.12930000	135.9980000	83	3.6238		0.0250	89.95	0.086	0		21.500000	0.00903	0.92	790.0	5450.00	4.420	0.9300			13.6000	Active
3074	8827575	K03052.02	CANDIDATE	CANDIDATE	15.61145000	144.8734000	90	3.6674		0.7500	88.24	0.115	0		22.000000	0.00950	0.96	683.0	5450.00	4.420	0.9300			13.6000	Active
3075	2716801	K03053.01	CANDIDATE	CANDIDATE	42.52046000	136.1480000	787	5.7051		0.0230	89.95	0.239	0		59.200000	0.02570	2.53	506.0	5900.00	4.530	0.9000			0.3000	Active
3076	7281454	K03055.01	FALSE POSITIVE	FALSE POSITIVE	0.56680600	131.8164000	106	1.1509		0.9740	46.98	0.012	0		1.430000	0.01200	0.97	1794.0	5197.00	4.610	0.7300			3.8000	Active
3077	7216284	K03056.01	CANDIDATE	CANDIDATE	6.69950000	134.1541000	267	2.9418		0.0486	89.95	0.065	0		17.190000	0.01778	1.42	773.0	5228.00	4.630	0.7300			1.4000	Active
3078	3234843	K03057.01	CANDIDATE	CANDIDATE	29.72534000	134.6880000	839	3.5771		0.0180	89.95	0.189	0		66.000000	0.02590	2.34	515.0	5578.00	4.610	0.8300				Active
3079	6021275	K00284.01	CANDIDATE	CANDIDATE	18.00999000	179.4253000	166	2.9348		0.8240	88.24	0.134	0		27.700000	0.01326	1.49	725.0	5925.00	4.400	1.0300			5.6000	Active
3080	3234843	K03057.02	CANDIDATE	CANDIDATE	10.61392000	140.8420000	501	3.5889		0.7700	87.09	0.095	0		15.000000	0.02260	2.00	726.0	5578.00	4.610	0.8300				Active
3081	8686097	K00374.01	CANDIDATE	CANDIDATE	172.69090000	236.9507000	643	11.2035		0.0600	89.95	0.594	0		120.000000	0.02310	3.05	367.0	5833.00	4.250	1.2100			9.8000	Active
3082	12356617	K00375.01	CANDIDATE	CANDIDATE	600.00000000	239.2238200	4958	5.9460		0.0227	89.95	1.467	0		819.000000	0.06302	10.40	258.0	5757.00	4.140	1.5200			5.4000	Active
3083	12643589	K00376.01	FALSE POSITIVE	FALSE POSITIVE	220.73086000	211.5356000	3580	4.6094		1.3500	89.38	0.775	0		184.000000	0.41000	55.00	372.0	6686.00	4.360	1.2300			0.2800	Active
3084	12643589	K00376.02	FALSE POSITIVE	FALSE POSITIVE	1.41162640	178.2631600	513	1.1930		0.5800	85.94	0.027	0		8.200000	0.02280	3.10	1991.0	6686.00	4.360	1.2300			0.2800	Active
3085	3323887	K00377.01	CANDIDATE	CONFIRMED	19.27393800	182.4873300	6727	4.1601		0.3500	89.38	0.143	0		36.000000	0.07502	8.28	678.0	5777.00	4.450	1.0120			2.7000	Active
3086	3323887	K00377.02	CANDIDATE	CONFIRMED	38.90720200	175.4122400	6034	4.5336		0.6210	89.38	0.229	0		57.500000	0.07440	8.22	536.0	5777.00	4.450	1.0120			2.7000	Active
3087	7051180	K00064.01	FALSE POSITIVE	FALSE POSITIVE	1.95109140	157.5407700	1203	1.8143		0.9370	75.63	0.030	0		3.840000	0.04015	5.12	1497.0	5439.00	4.270	1.1700			12.5000	Active
3088	3323887	K00377.03	CANDIDATE	CONFIRMED	1.59297160	182.0846000	278	1.8159		0.0200	89.95	0.027	0		6.830000	0.01515	1.67	1560.0	5777.00	4.450	1.0120			2.7000	Active
3089	2449074	K00378.01	FALSE POSITIVE	FALSE POSITIVE	4.94404200	173.7467000	880	3.0009		0.0280	89.95	0.054	0		13.140000	0.02717	2.62	982.0	5504.00	4.475	0.8840				Active
3090	2446113	K00379.01	FALSE POSITIVE	FALSE POSITIVE	6.71727400	170.9960000	290	2.4261		0.2200	89.38	0.076	0		21.000000	0.01569	2.90	1353.0	6558.00	4.120	1.6600			2.6500	Active
3091	2446113	K00379.02	CANDIDATE	CANDIDATE	23.13571000	152.1823000	137	3.1404		0.5500	89.38	0.174	0		48.000000	0.01110	2.02	894.0	6558.00	4.120	1.6600			2.6500	Active
3092	2452450	K00380.01	FALSE POSITIVE	FALSE POSITIVE	8.09702100	170.8118500	1019	4.5777		0.9500	77.92	0.087	0		4.630000	0.03832	7.10	1294.0	6638.00	4.110	1.7000			2.4000	Active
3093	3230578	K00381.01	FALSE POSITIVE	FALSE POSITIVE	6.33761510	170.1890800	1727	1.6124		0.9600	85.37	0.069	0		12.300000	0.05290	6.56	1093.0	6104.00	4.367	1.1360				Active
3094	3231137	K00382.01	FALSE POSITIVE	FALSE POSITIVE	3.90016690	172.3697900	890	2.6789		0.1700	89.38	0.051	0		11.400000	0.02730	3.30	1331.0	6434.00	4.410	1.1200			0.4200	Active
3095	3353050	K00384.01	CANDIDATE	CANDIDATE	5.08006000	174.4287000	230	5.2694		0.4270	86.52	0.059	0		6.810000	0.01405	1.85	1211.0	6074.00	4.290	1.2100			5.5000	Active
3096	3446746	K00385.01	CANDIDATE	CANDIDATE	13.14494000	174.8458000	288	4.1767		0.9460	84.22	0.105	0		9.200000	0.01983	2.06	749.0	5639.00	4.430	0.9500			9.2000	Active
3097	3656121	K00386.01	CANDIDATE	CANDIDATE	31.15857000	173.9046000	946	5.2014		0.0230	89.95	0.200	0		47.000000	0.02814	3.40	648.0	6212.00	4.380	1.1200			2.7000	Active
3098	10620329	K00066.01	FALSE POSITIVE	FALSE POSITIVE	0.43628175	170.7021200	526	1.0318		0.9790		0.015	0		0.827000	0.03100	14.60	6317.0	8450.00	3.580	4.3000			0.5300	Active
3099	10266615	K00530.01	CANDIDATE	CANDIDATE	10.94026600	170.3063000	579	2.3424		0.6600	88.81	0.095	0		28.000000	0.02320	2.10	755.0	5723.00	4.560	0.8500			0.4000	Active
3100	10395543	K00531.01	CANDIDATE	CANDIDATE	3.68746870	170.8796200	3353	1.0517		0.0000	89.95	0.038	0		28.200000	0.05200	3.00	673.0	4091.00	4.730	0.5290			14.0000	Active
3101	10454313	K00532.01	CANDIDATE	CANDIDATE	4.22164400	173.6979000	643	3.0296		0.7200	84.80	0.052	0		7.800000	0.02502	2.70	1170.0	6115.00	4.490	0.9800			0.3000	Active
3102	10513530	K00533.01	CANDIDATE	CANDIDATE	16.54941400	171.6992000	736	4.1569		0.5400	88.81	0.118	0		27.000000	0.02550	2.40	638.0	5337.00	4.460	0.8700			14.0000	Active
3103	5866724	K00085.02	CANDIDATE	CANDIDATE	2.15491890	133.4963000	98	3.2300		0.7140	79.07	0.035	0		3.730000	0.00971	1.27	1592.0	6172.00	4.360	1.1970			1.6500	Active
3104	10513530	K00533.02	CANDIDATE	CANDIDATE	3.52467000	131.6421000	131	2.0553		0.7100	85.94	0.042	0		9.500000	0.01150	1.09	1070.0	5337.00	4.460	0.8700			14.0000	Active
3105	10554999	K00534.01	CANDIDATE	CANDIDATE	6.40010400	174.0240000	752	2.0278		0.9100	85.37	0.064	0		11.700000	0.03080	2.48	792.0	5289.00	4.630	0.7380			0.6000	Active
3106	10554999	K00534.02	CANDIDATE	CANDIDATE	2.73589000	171.0956000	428	2.0237		0.8000	83.08	0.036	0		6.600000	0.02110	1.70	1056.0	5289.00	4.630	0.7380			0.6000	Active
3107	10873260	K00535.01	CANDIDATE	CANDIDATE	5.85298100	171.1805000	1124	4.5641		0.0200	89.95	0.064	0		10.100000	0.03039	3.30	1052.0	6021.00	4.440	1.0000			3.0000	Active
3108	10965008	K00536.01	CANDIDATE	CANDIDATE	162.33940000	178.5909000	1184	7.5826		0.1200	89.95	0.579	0		168.000000	0.03100	3.00	314.0	5803.00	4.550	0.8700			0.4000	Active
3109	11073351	K00537.01	CANDIDATE	CANDIDATE	2.82021000	170.7857000	469	2.4721		0.4200	87.09	0.040	0		8.100000	0.02016	2.14	1329.0	6107.00	4.490	0.9700			0.4000	Active
3110	11090765	K00538.01	CANDIDATE	CANDIDATE	21.21711000	171.6484000	634	5.6630		0.8410	87.09	0.155	0		16.900000	0.02609	3.00	713.0	6202.00	4.430	1.0500			1.4000	Active
3111	11246364	K00539.01	FALSE POSITIVE	FALSE POSITIVE	199.99320000	171.2940000	147	7.6503		0.7000	89.95	0.670	0		149.000000	0.01230	1.47	337.0	5986.00	4.360	1.0900			5.6000	Active
3112	11521048	K00540.01	FALSE POSITIVE	FALSE POSITIVE	25.70272700	194.8260500	5560	2.9170		1.3900	87.09	0.163	0		29.000000	0.46000	44.00	569.0	5567.00	4.500	0.8800			6.8000	Active
3113	7815931	K02861.01	FALSE POSITIVE	FALSE POSITIVE	1.86855920	132.5147000	215	1.1463		0.7600	86.52	0.030	0		12.100000	0.02230	2.50	1565.0	6052.00	4.420	1.0300			3.2000	Active
3114	6679295	K02862.01	CANDIDATE	CANDIDATE	24.57460000	144.1959000	915	2.2475		0.0380	89.95	0.130	0		99.600000	0.02810	1.73	360.0	3911.00	4.620	0.5700				Active
3115	3241557	K02863.01	FALSE POSITIVE	FALSE POSITIVE	1.70338000	132.4569000	76	1.7741		0.1194	89.38	0.028	0		8.760000	0.01367	1.42	1558.0	6052.00	4.500	0.9500			0.3000	Active
3116	3957082	K02864.01	FALSE POSITIVE	FALSE POSITIVE	3.77877700	134.2111000	52	4.6734		0.8800	73.34	0.048	0		3.000000	0.00970	1.14	1274.0	6086.00	4.390	1.0800			3.8000	Active
3117	8681833	K02865.01	CANDIDATE	CANDIDATE	1.31155990	131.5298000	129	2.2217		0.8400	72.19	0.023	0		2.700000	0.01830	1.77	1609.0	5870.00	4.540	0.8900			0.3000	Active
3118	4138951	K02866.01	CANDIDATE	CANDIDATE	1.29126830	131.9799000	71	1.6639		0.0300	89.95	0.024	0		5.900000	0.00930	1.10	1895.0	6376.00	4.430	1.0900			0.3500	Active
3119	3102384	K00273.01	CANDIDATE	CANDIDATE	10.57376900	175.0660100	298	1.7360		0.0300	89.95	0.098	0		47.000000	0.01560	1.82	844.0	5783.00	4.430	1.0720			1.9000	Active
3120	9899181	K02867.01	FALSE POSITIVE	FALSE POSITIVE	1.33251000	132.0695300	24	2.8627		0.0200	89.38	0.021	0		3.256000	0.00640	0.53	1231.0	4636.00	4.526	0.7610				Active
3121	9899181	K02867.02	CANDIDATE	CANDIDATE	18.94070000	138.8940000	14	5.3857		0.9400	84.80	0.124	0		10.000000	0.00440	0.36	507.0	4636.00	4.526	0.7610				Active
3122	8884274	K02868.01	CANDIDATE	CANDIDATE	10.65272000	136.0890000	736	2.7017		0.0010	89.95	0.092	0		31.300000	0.02540	1.60	595.0	5392.00	4.880	0.5700				Active
3123	7767162	K02869.01	CANDIDATE	CANDIDATE	3.30026000	133.5872700	105	4.8296		0.0017	89.95	0.045	0		5.310000	0.01132	1.53	1450.0	6260.00	4.300	1.2400			3.4900	Active
3124	4861791	K02870.01	FALSE POSITIVE	FALSE POSITIVE	5.62967400	136.8515000	348	4.1785		0.7200	83.65	0.062	0		6.700000	0.02210	1.55	795.0	5605.00	4.820	0.6400				Active
3125	10793172	K02871.01	CANDIDATE	CANDIDATE	12.10007000	143.0392000	190	3.2362		0.7500	87.66	0.101	0		19.500000	0.01540	1.41	723.0	5677.00	4.560	0.8400			0.8000	Active
3126	8192911	K03058.01	FALSE POSITIVE	FALSE POSITIVE	7.53879000	135.3365000	344	2.9412		0.0846	89.95	0.074	0		23.200000	0.02074	2.16	812.0	5122.00	4.460	0.9600				Active
3127	10554967	K03059.01	FALSE POSITIVE	FALSE POSITIVE	0.53634000	131.7087700	483	1.1491		0.0631	89.38	0.013	0		4.871000	0.02862	2.32	1765.0	5301.00	4.680	0.7400				Active
